trader_name,phone_numbers,stock_symbol,stock_name,exchange,market_cap,trans_date,trans_type,price_usd
Ossie Northen,515-371-0662,SELB,"Selecta Biosciences, Inc.",NASDAQ,$330.28M,3/6/2019,BUY,2.268
Florie Flaonier,148-553-5778*491-813-1735,AXTA,Axalta Coating Systems Ltd.,NYSE,$8.17B,6/27/2019,SELL,35.928
Florie Flaonier,148-553-5778*491-813-1735,AXTA,Axalta Coating Systems Ltd.,NYSE,$8.17B,6/28/2019,SELL,35.724
Florie Flaonier,148-553-5778*491-813-1735,AXTA,Axalta Coating Systems Ltd.,NYSE,$8.17B,7/1/2019,BUY,36.42
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/3/2019,SELL,42.24
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/4/2019,SELL,42.708
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/5/2019,BUY,43.608
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/6/2019,SELL,43.896
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/7/2019,SELL,44.316
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/10/2019,BUY,44.568
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/11/2019,SELL,44.172
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/12/2019,SELL,44.4
Jose Ubsdell,636-591-9990*332-426-9958,PFI,PowerShares DWA Financial Momentum Portfolio,NASDAQ,$78.45M,6/13/2019,BUY,44.172
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/14/2019,SELL,17.016
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/15/2019,SELL,17.04
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/18/2019,BUY,16.98
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/19/2019,BUY,17.04
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/20/2019,SELL,17.064
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/21/2019,SELL,17.052
Giffie Vallery,692-183-5318*164-249-7805,PML,Pimco Municipal Income Fund II,NYSE,$815.13M,3/22/2019,BUY,17.028
Joyce Cane,525-446-2396*350-556-7371,GDI,"Gardner Denver Holdings, Inc.",NYSE,$4.54B,1/28/2019,BUY,28.764
Joyce Cane,525-446-2396*350-556-7371,GDI,"Gardner Denver Holdings, Inc.",NYSE,$4.54B,1/29/2019,SELL,29.328
Joyce Cane,525-446-2396*350-556-7371,GDI,"Gardner Denver Holdings, Inc.",NYSE,$4.54B,1/30/2019,BUY,29.556
Joyce Cane,525-446-2396*350-556-7371,GDI,"Gardner Denver Holdings, Inc.",NYSE,$4.54B,1/31/2019,BUY,29.604
Joyce Cane,525-446-2396*350-556-7371,GDI,"Gardner Denver Holdings, Inc.",NYSE,$4.54B,2/1/2019,SELL,29.748
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,6/26/2019,BUY,35.724
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,6/27/2019,SELL,36.132
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,6/28/2019,BUY,36.408
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,7/1/2019,BUY,35.772
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,7/2/2019,SELL,36.492
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,7/3/2019,SELL,36.864
Norine Shillitoe,197-872-9985*736-969-6089,ALCO,"Alico, Inc.",NASDAQ,$261.12M,7/5/2019,SELL,36.348
Darryl Antoinet,187-117-4402,PSA,Public Storage,NYSE,$37.14B,4/5/2019,SELL,262.284
Darryl Antoinet,187-117-4402,PSA,Public Storage,NYSE,$37.14B,4/8/2019,BUY,261.6
Darryl Antoinet,187-117-4402,PSA,Public Storage,NYSE,$37.14B,4/9/2019,SELL,263.28
Darryl Antoinet,187-117-4402,PSA,Public Storage,NYSE,$37.14B,4/10/2019,SELL,263.4
Kessia Henrionot,864-963-8395,B,"Barnes Group, Inc.",NYSE,$3.16B,4/2/2019,BUY,63.12
Kessia Henrionot,864-963-8395,B,"Barnes Group, Inc.",NYSE,$3.16B,4/3/2019,BUY,63.372
Kessia Henrionot,864-963-8395,B,"Barnes Group, Inc.",NYSE,$3.16B,4/4/2019,SELL,64.224
Kessia Henrionot,864-963-8395,B,"Barnes Group, Inc.",NYSE,$3.16B,4/5/2019,BUY,64.788
Dieter Heinonen,907-939-4843*227-682-1722,FOXA,"Twenty-First Century Fox, Inc.",NASDAQ,$33.51B,7/3/2019,SELL,43.62
Dieter Heinonen,907-939-4843*227-682-1722,FOXA,"Twenty-First Century Fox, Inc.",NASDAQ,$33.51B,7/5/2019,SELL,43.92
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,2/25/2019,BUY,12.66
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,2/26/2019,BUY,12.324
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,2/27/2019,SELL,12.492
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,2/28/2019,SELL,12.36
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,3/1/2019,BUY,12.18
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,3/4/2019,SELL,12.06
Quintin Degli Antoni,953-357-9931*123-835-3641,GMRE,Global Medical REIT Inc.,NYSE,$164.26M,3/5/2019,BUY,12.084
Kelsy Littrell,815-897-6090*499-444-6584,FTXN,First Trust Nasdaq Oil & Gas ETF,NASDAQ,$1.8M,1/7/2019,SELL,21.204
Kelsy Littrell,815-897-6090*499-444-6584,FTXN,First Trust Nasdaq Oil & Gas ETF,NASDAQ,$1.8M,1/8/2019,BUY,21.396
Kelsy Littrell,815-897-6090*499-444-6584,FTXN,First Trust Nasdaq Oil & Gas ETF,NASDAQ,$1.8M,1/9/2019,BUY,21.9
Marchall Hartzogs,549-290-1889*588-855-3844,FTSM,First Trust Enhanced Short Maturity ETF,NASDAQ,$966.47M,6/3/2019,SELL,72.084
Marchall Hartzogs,549-290-1889*588-855-3844,FTSM,First Trust Enhanced Short Maturity ETF,NASDAQ,$966.47M,6/4/2019,SELL,72.084
Marchall Hartzogs,549-290-1889*588-855-3844,FTSM,First Trust Enhanced Short Maturity ETF,NASDAQ,$966.47M,6/5/2019,BUY,72.096
Marchall Hartzogs,549-290-1889*588-855-3844,FTSM,First Trust Enhanced Short Maturity ETF,NASDAQ,$966.47M,6/6/2019,SELL,72.096
Marchall Hartzogs,549-290-1889*588-855-3844,FTSM,First Trust Enhanced Short Maturity ETF,NASDAQ,$966.47M,6/7/2019,SELL,72.108
Hasty Cotelard,892-211-3814*416-157-2105,MO,Altria Group,NYSE,$149.28B,2/8/2019,BUY,58.608
Hasty Cotelard,892-211-3814*416-157-2105,MO,Altria Group,NYSE,$149.28B,2/11/2019,SELL,58.668
Hasty Cotelard,892-211-3814*416-157-2105,MO,Altria Group,NYSE,$149.28B,2/12/2019,BUY,59.592
Hasty Cotelard,892-211-3814*416-157-2105,MO,Altria Group,NYSE,$149.28B,2/13/2019,BUY,58.8
Hasty Cotelard,892-211-3814*416-157-2105,MO,Altria Group,NYSE,$149.28B,2/14/2019,SELL,58.968
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/5/2019,SELL,92.208
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/8/2019,SELL,91.524
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/9/2019,SELL,92.232
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/10/2019,SELL,92.832
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/11/2019,BUY,92.676
Marcella Willavoys,244-241-8632,INXN,InterXion Holding N.V.,NYSE,$3.12B,7/12/2019,SELL,92.352
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/9/2019,BUY,61.692
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/10/2019,BUY,61.848
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/13/2019,SELL,62.148
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/14/2019,BUY,62.364
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/15/2019,SELL,62.892
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/16/2019,BUY,62.52
Jackelyn Mournian,590-700-2576*259-218-9567,GIS,"General Mills, Inc.",NYSE,$32.9B,5/17/2019,BUY,62.88
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/17/2019,BUY,102.624
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/18/2019,BUY,103.728
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/19/2019,BUY,104.856
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/20/2019,SELL,105.516
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/21/2019,BUY,104.832
Pedro Fyldes,165-481-2484,PTH,PowerShares DWA Healthcare Momentum Portfolio,NASDAQ,$61.7M,6/24/2019,SELL,103.248
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/10/2019,SELL,0.7488
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/11/2019,BUY,0.756
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/12/2019,BUY,0.792
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/13/2019,SELL,0.8004
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/14/2019,BUY,0.8088
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/17/2019,SELL,0.7896
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/18/2019,BUY,0.8172
Devan Blaber,784-300-0420*601-359-3182,NXTD,NXT-ID Inc.,NASDAQ,$12.73M,6/19/2019,SELL,0.8952
Thorpe Sancroft,606-690-5830,RFEU,First Trust RiverFront Dynamic Europe ETF,NASDAQ,$52.66M,2/19/2019,BUY,69.792
Thorpe Sancroft,606-690-5830,RFEU,First Trust RiverFront Dynamic Europe ETF,NASDAQ,$52.66M,2/20/2019,SELL,70.152
Thorpe Sancroft,606-690-5830,RFEU,First Trust RiverFront Dynamic Europe ETF,NASDAQ,$52.66M,2/21/2019,BUY,69.636
Thorpe Sancroft,606-690-5830,RFEU,First Trust RiverFront Dynamic Europe ETF,NASDAQ,$52.66M,2/22/2019,BUY,69.948
Burnaby Dungay,701-210-4778*545-911-0990,OXLC,Oxford Lane Capital Corp.,NASDAQ,$229.56M,1/16/2019,SELL,12.42
Burnaby Dungay,701-210-4778*545-911-0990,OXLC,Oxford Lane Capital Corp.,NASDAQ,$229.56M,1/17/2019,SELL,12.252
Burnaby Dungay,701-210-4778*545-911-0990,OXLC,Oxford Lane Capital Corp.,NASDAQ,$229.56M,1/18/2019,SELL,12.408
Nora Quigg,337-311-7202,HGH,"Hartford Financial Services Group, Inc. (The)",NYSE,,4/17/2019,BUY,33.816
Nora Quigg,337-311-7202,HGH,"Hartford Financial Services Group, Inc. (The)",NYSE,,4/18/2019,BUY,33.72
Nora Quigg,337-311-7202,HGH,"Hartford Financial Services Group, Inc. (The)",NYSE,,4/22/2019,SELL,33.636
Nora Quigg,337-311-7202,HGH,"Hartford Financial Services Group, Inc. (The)",NYSE,,4/23/2019,SELL,33.66
Nora Quigg,337-311-7202,HGH,"Hartford Financial Services Group, Inc. (The)",NYSE,,4/24/2019,BUY,33.6
Mile Kahler,643-309-6266,NKE,"Nike, Inc.",NYSE,$84.35B,5/28/2019,BUY,97.44
Mile Kahler,643-309-6266,NKE,"Nike, Inc.",NYSE,$84.35B,5/29/2019,BUY,94.644
Mile Kahler,643-309-6266,NKE,"Nike, Inc.",NYSE,$84.35B,5/30/2019,BUY,95.112
Mile Kahler,643-309-6266,NKE,"Nike, Inc.",NYSE,$84.35B,5/31/2019,SELL,92.568
Lorenzo MacNeilly,500-470-7797,AEGN,Aegion Corp,NASDAQ,$694.28M,3/25/2019,BUY,19.992
Lorenzo MacNeilly,500-470-7797,AEGN,Aegion Corp,NASDAQ,$694.28M,3/26/2019,SELL,19.656
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/12/2019,SELL,27.54
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/13/2019,BUY,27.552
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/14/2019,SELL,27.6
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/15/2019,SELL,28.056
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/19/2019,SELL,28.392
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/20/2019,SELL,28.728
Tamiko Richardeau,505-818-1906,FNSR,Finisar Corporation,NASDAQ,$3.1B,2/21/2019,BUY,28.716
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/14/2019,SELL,12.972
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/15/2019,BUY,13.128
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/16/2019,BUY,13.044
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/17/2019,SELL,13.032
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/20/2019,BUY,12.72
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/21/2019,BUY,12.72
Pavlov Vell,392-179-0439,CORT,Corcept Therapeutics Incorporated,NASDAQ,$1.21B,5/22/2019,SELL,12.24
Gerrie Nuzzi,143-455-5870*898-426-1102,PBIP,"Prudential Bancorp, Inc.",NASDAQ,$165.3M,4/17/2019,BUY,20.808
Gerrie Nuzzi,143-455-5870*898-426-1102,PBIP,"Prudential Bancorp, Inc.",NASDAQ,$165.3M,4/18/2019,BUY,20.88
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/5/2019,BUY,158.916
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/8/2019,SELL,159.132
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/9/2019,SELL,159.072
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/10/2019,BUY,158.196
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/11/2019,SELL,156.084
Antonius Barfoot,121-942-4356*976-690-2900,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,$7.54B,7/12/2019,SELL,156.264
Miranda Fresson,519-100-2506*117-298-9393,VMBS,Vanguard Mortgage-Backed Securities ETF,NASDAQ,$4.08B,6/3/2019,SELL,63.12
Miranda Fresson,519-100-2506*117-298-9393,VMBS,Vanguard Mortgage-Backed Securities ETF,NASDAQ,$4.08B,6/4/2019,BUY,63.072
Miranda Fresson,519-100-2506*117-298-9393,VMBS,Vanguard Mortgage-Backed Securities ETF,NASDAQ,$4.08B,6/5/2019,SELL,63.024
Miranda Fresson,519-100-2506*117-298-9393,VMBS,Vanguard Mortgage-Backed Securities ETF,NASDAQ,$4.08B,6/6/2019,SELL,63.036
Miranda Fresson,519-100-2506*117-298-9393,VMBS,Vanguard Mortgage-Backed Securities ETF,NASDAQ,$4.08B,6/7/2019,BUY,63.144
Noble Neeve,875-385-4968,GYB,CABCO Series 2004-101 Trust,NYSE,,2/6/2019,BUY,24.732
Noble Neeve,875-385-4968,GYB,CABCO Series 2004-101 Trust,NYSE,,2/7/2019,SELL,24.3
Noble Neeve,875-385-4968,GYB,CABCO Series 2004-101 Trust,NYSE,,2/8/2019,SELL,24.588
Boycie Mabone,662-252-0871*627-146-6249,NAP,Navios Maritime Midstream Partners LP,NYSE,$212.41M,3/18/2019,BUY,3.876
Boycie Mabone,662-252-0871*627-146-6249,NAP,Navios Maritime Midstream Partners LP,NYSE,$212.41M,3/19/2019,SELL,3.876
Boycie Mabone,662-252-0871*627-146-6249,NAP,Navios Maritime Midstream Partners LP,NYSE,$212.41M,3/20/2019,BUY,3.876
Boycie Mabone,662-252-0871*627-146-6249,NAP,Navios Maritime Midstream Partners LP,NYSE,$212.41M,3/21/2019,BUY,3.876
Boycie Mabone,662-252-0871*627-146-6249,NAP,Navios Maritime Midstream Partners LP,NYSE,$212.41M,3/22/2019,SELL,3.876
Dona Bolsteridge,806-334-2730*819-505-1237,DEA,"Easterly Government Properties, Inc.",NYSE,$779.29M,2/14/2019,SELL,21.492
Dona Bolsteridge,806-334-2730*819-505-1237,DEA,"Easterly Government Properties, Inc.",NYSE,$779.29M,2/15/2019,BUY,21.552
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/7/2019,BUY,6.06
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/8/2019,SELL,6.108
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/9/2019,BUY,6.12
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/10/2019,BUY,6.12
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/11/2019,SELL,6.12
Rasla Duffyn,765-431-9137,CBO,CBO (Listing Market - NYSE - Networks A/E),NYSE,,1/14/2019,SELL,6.12
Noella Farncombe,622-817-0507,MN,"Manning & Napier, Inc.",NYSE,$63.23M,6/4/2019,SELL,2.376
Noella Farncombe,622-817-0507,MN,"Manning & Napier, Inc.",NYSE,$63.23M,6/5/2019,SELL,2.34
Noella Farncombe,622-817-0507,MN,"Manning & Napier, Inc.",NYSE,$63.23M,6/6/2019,BUY,2.292
Noella Farncombe,622-817-0507,MN,"Manning & Napier, Inc.",NYSE,$63.23M,6/7/2019,SELL,2.268
Noella Farncombe,622-817-0507,MN,"Manning & Napier, Inc.",NYSE,$63.23M,6/10/2019,BUY,2.184
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/4/2019,SELL,44.088
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/5/2019,SELL,43.848
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/6/2019,SELL,43.116
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/7/2019,SELL,41.76
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/8/2019,SELL,41.688
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/11/2019,SELL,42.852
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/12/2019,BUY,42.06
Adelheid Bettis,135-460-4979*855-330-3498,YELP,Yelp Inc.,NYSE,$2.43B,3/13/2019,BUY,41.46
Garv Blundell,352-982-5277*662-432-8088,TOUR,Tuniu Corporation,NASDAQ,$1.04B,4/12/2019,SELL,5.664
Garv Blundell,352-982-5277*662-432-8088,TOUR,Tuniu Corporation,NASDAQ,$1.04B,4/15/2019,SELL,5.808
Garv Blundell,352-982-5277*662-432-8088,TOUR,Tuniu Corporation,NASDAQ,$1.04B,4/16/2019,BUY,5.748
Garv Blundell,352-982-5277*662-432-8088,TOUR,Tuniu Corporation,NASDAQ,$1.04B,4/17/2019,SELL,5.784
Garv Blundell,352-982-5277*662-432-8088,TOUR,Tuniu Corporation,NASDAQ,$1.04B,4/18/2019,BUY,5.868
Jens Filoniere,301-157-6672*579-937-4989,SASR,"Sandy Spring Bancorp, Inc.",NASDAQ,$970.14M,3/11/2019,SELL,40.128
Jens Filoniere,301-157-6672*579-937-4989,SASR,"Sandy Spring Bancorp, Inc.",NASDAQ,$970.14M,3/12/2019,SELL,39.984
Jens Filoniere,301-157-6672*579-937-4989,SASR,"Sandy Spring Bancorp, Inc.",NASDAQ,$970.14M,3/13/2019,BUY,40.428
Jens Filoniere,301-157-6672*579-937-4989,SASR,"Sandy Spring Bancorp, Inc.",NASDAQ,$970.14M,3/14/2019,SELL,40.128
Jens Filoniere,301-157-6672*579-937-4989,SASR,"Sandy Spring Bancorp, Inc.",NASDAQ,$970.14M,3/15/2019,BUY,39.996
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/5/2019,BUY,70.008
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/6/2019,SELL,69.924
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/7/2019,BUY,69.924
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/8/2019,BUY,70.02
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/11/2019,SELL,70.02
Ware Griffen,581-846-7306*356-484-5637,LXFT,"Luxoft Holding, Inc.",NYSE,$2.05B,2/12/2019,BUY,70.032
Cosmo Orth,124-362-2762*807-787-9969,ZAGG,ZAGG Inc,NASDAQ,$233.48M,7/15/2019,SELL,8.772
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/10/2019,BUY,3.24
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/11/2019,SELL,3.348
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/14/2019,BUY,3.288
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/15/2019,SELL,3.216
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/16/2019,BUY,3.228
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/17/2019,BUY,3.312
Carma Genner,187-326-1346,AKS,AK Steel Holding Corporation,NYSE,$1.89B,1/18/2019,SELL,3.264
Cullin Shoebotham,787-164-2591*680-780-9095,ANDE,"The Andersons, Inc.",NASDAQ,$1.01B,6/24/2019,BUY,32.412
Cullin Shoebotham,787-164-2591*680-780-9095,ANDE,"The Andersons, Inc.",NASDAQ,$1.01B,6/25/2019,BUY,33.084
Cullin Shoebotham,787-164-2591*680-780-9095,ANDE,"The Andersons, Inc.",NASDAQ,$1.01B,6/26/2019,SELL,32.796
Cullin Shoebotham,787-164-2591*680-780-9095,ANDE,"The Andersons, Inc.",NASDAQ,$1.01B,6/27/2019,BUY,32.496
Cullin Shoebotham,787-164-2591*680-780-9095,ANDE,"The Andersons, Inc.",NASDAQ,$1.01B,6/28/2019,SELL,32.688
Kiah Oris,863-612-5430*923-195-1420,BWFG,"Bankwell Financial Group, Inc.",NASDAQ,$250.29M,5/17/2019,BUY,35.64
Kiah Oris,863-612-5430*923-195-1420,BWFG,"Bankwell Financial Group, Inc.",NASDAQ,$250.29M,5/20/2019,BUY,35.376
Brnaba Haigh,243-853-4908*157-323-3959,CATY,Cathay General Bancorp,NASDAQ,$3.1B,4/8/2019,BUY,42.372
Brnaba Haigh,243-853-4908*157-323-3959,CATY,Cathay General Bancorp,NASDAQ,$3.1B,4/9/2019,SELL,41.76
Brnaba Haigh,243-853-4908*157-323-3959,CATY,Cathay General Bancorp,NASDAQ,$3.1B,4/10/2019,SELL,42.468
Brnaba Haigh,243-853-4908*157-323-3959,CATY,Cathay General Bancorp,NASDAQ,$3.1B,4/11/2019,BUY,42.54
Brnaba Haigh,243-853-4908*157-323-3959,CATY,Cathay General Bancorp,NASDAQ,$3.1B,4/12/2019,SELL,43.404
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/1/2019,BUY,39.528
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/2/2019,SELL,39.528
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/3/2019,SELL,39.132
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/4/2019,BUY,39.3
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/5/2019,SELL,39.888
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/8/2019,SELL,40.344
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/9/2019,BUY,39.744
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/10/2019,SELL,39.72
Erna Mathewson,368-239-4654,SU,Suncor Energy  Inc.,NYSE,$49.63B,4/11/2019,SELL,39.396
Gibbie Trustey,899-194-1809*816-359-3506,WTBA,West Bancorporation,NASDAQ,$383.64M,5/10/2019,BUY,25.704
Gibbie Trustey,899-194-1809*816-359-3506,WTBA,West Bancorporation,NASDAQ,$383.64M,5/13/2019,SELL,24.924
